Entry	Organism	AA_len	num_combinations
C0HKD6	Caenorhabditis elegans	360	1518828226976284029082605364037908951573670591911385410716784565263706728675068303516036562006955104274535193106969606629564010645448482060782930876354265805473005338574723847729184768
B7WN72	Caenorhabditis elegans	1140	196032931709709099670820427114342131898263201677421918984636690084673705374175604068698384445549452724888410124027127365607886900976006786392704537594569267022008492308489022862245144371515514424800321609935286139368887932476889677607148886053796469033357895987655267620594553929103491537692710659441878606435197025013040004237153797555168959160299854391614856471619015255986150280976053341552632564099565769304218746699531037228342554081893342503828137390124127577655927949287604627856642100052547738683817799912706626374083572495839782182335038228579366988407023826468655737088430309376
B7FAS6	Caenorhabditis elegans	455	42148062935200131872513747885918150761560690384371741237437957440335981258349240838954555048901432317475636529573738012572676304160966667787728292316411718662745513662008254025569213101018882110617692210977007196754642117733646336
B7FAS0	Caenorhabditis elegans	901	667363280537463887860817761026312425248456140355582893491830808303443537242369275007498145072613429091561209623552670031450397313441783547426863650776504338749729036741613639126275841690017140208007271517231097018788317450704528711248644424545389394946226110912612920565943506705515836288234690877340266806913223893391037353843408228909088201906606267081848428558308520265465491687122817471562182318261058261082019886943698944
B6VQ60	Caenorhabditis elegans	612	949815000511544046254171473132921354003684220353641708892359918925353862715457455766187830605716029996295330713839854813594105553086380763990320651573423974881271088025823702967681931196883945763289260239255466606553837156704193366786827473485599738791592752611383510847569151855383088292358520832
B3WFY8	Caenorhabditis elegans	489	24000585062173573910472792758073654750348034993237009234180729007786229138013280876077901990799887038230413805791571489975005486017930833499830799105183980054885356687228999045280158041445089107008965509702046393056412377085529554944
B3CKG1	Caenorhabditis elegans	100	2594856361377731870056101596019530112485208801411072
B2FDA8	Caenorhabditis elegans	1261	393710151379802082612463238477440659194850422746263425862403374512358707562362129952858043732978290605891243262421399487563279063043734351524991435326717417158213530370362370762385834949973708789309327383280003902208419446342274687226030827378696689631329711578843640406062418743677556983959169505839058638047025205605995032017135097189086436702454804286546319405174767007102833666927464231220915142712511156323304380502608351462925813370572879916344581768379323867106652894003420794341987049492988327677122661296376424881562119759335750987355644253461944502444008105772554089962999273137316326014976
B2D6M2	Caenorhabditis elegans	612	6328107587803532451930024109221022057558770668499080027127890091206220335874098273261105413791438438901542597005345980280701686031846819503667384595982091388580609919040165022346546602848357953179278205724346403800280982251695286010833943321320726056567688476866503297845314977792
B1V8A0	Caenorhabditis elegans	381	319295011123694662753602842712795980817713523873962211194468423013882180846471810324185318890746439766130716524877299991842412434448281204219252079275390216327287026015928808714128064512
B1Q257	Caenorhabditis elegans	1067	575915179502007693649006575855150071951009934285173498578926290977185149341862338082538837057253129448428883577704176993278954469971470688343340761405346195097959750286920327201643693650083975643055446909416674471407594329065999085101895592387331921331147675497353834819262333138830964768911202121953640863673799084877215902926167926305112126847825276840262539852714995117151551910790548863293054079805051310617407832680696581284226312870742912405527334105683283627524058848030116902965769479470573553959827541065728
B1Q236	Caenorhabditis elegans	730	4282300345344667532899104260111539896778009290325360539261760108568274651539042409151849922782983811315662563120045727889119238055771282966845627474740838267248342985494257052416936126498669746100199608074046589524482783500561994961022594243679109331121413983158565577529288045146389321192087510713989704581493080377499620682832041284290888105764938546363236352
A8WHT1	Caenorhabditis elegans	474	1271596752917691014102977792849734346090318626469347701294195864348211772601513379207076072205431569323561658106463299326102229543152429448224745808982000353860079271911462097447721589482894956112382968780837927556377642795008
A8WHP8	Caenorhabditis elegans	418	208913141663418391108515444141051481829450896305544753028723422743450528087794909831683161767331881562475871843934589040889729556003811051749491445879469669104448077284976444337073932474363424943584872075624448
A8WFJ9	Caenorhabditis elegans	437	16602924797011883346916472446207323219732514723582645498015357871329826361957781301473233045524905646838813769335316740742502971967364235858082091480848762917872117144662256585524394708821250990516731904
A7IQW5	Caenorhabditis elegans	206	260064908233061341870733402467581895899327945626683143247582579386878149314412262496337254313623552
A6ZJ71	Caenorhabditis elegans	1607	8396820212746494652880528864986512302358634293789833871936755104460496142559093855228968660794701422072277571438019508857633322784111337313520718253281113808728575271626532071665374841110490269886627117131052623771494211552125226224825697035989079013314501565302543384220650827774058359261830560169840507148886230586149344709504397530281170503275661327516244983133466224329281670838851556302244572411120742599644209280113685171481254316870186141893721548720692434113528009240709108950477031640020228298585476478324359250304150149923599064391805482002027623700757518942031772730196245647015358464934509213301242577322658884944401888227102344167620880671144950740622727138089108076043901040563573621747508821166417869044444431718714122961323410528926681284661394209613357943281929004051581693648175104
