Entry	Organism	AA_len	num_combinations
P0CX34	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	63	370064301985047250503374330658816
P0CX33	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	63	370064301985047250503374330658816
P0CX32	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	135	532452220603108797961692976989776197057887940086484467612887052976128
P0CX31	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	135	532452220603108797961692976989776197057887940086484467612887052976128
P0CX30	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	145	149052544826751864466204485206609989499596918396050115925681150061925367808
P0CX29	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	145	149052544826751864466204485206609989499596918396050115925681150061925367808
P0CX28	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	106	89997558436241001030921710251621495205163637407744
P0CX27	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	106	89997558436241001030921710251621495205163637407744
P0CX26	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	92	500550995636136549007735647380310592686189969408
P0CX25	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	92	500550995636136549007735647380310592686189969408
P0CX24	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	172	341812618761188228556483942570373726376420662870971885582511951247238264936040759296
P0CX23	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	172	341812618761188228556483942570373726376420662870971885582511951247238264936040759296
P0CX22	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1796	147043833990692260669576878504088341948391479437568933563302098576492856484362670777455504161986574206941371241454311109625781178836248462632322406516040897449254972078000550636310896977876359101868473884634661186356141238097948566281768818942341784094089787292362245316890870451236770781170742410080622080188273789070946166877495617992334744142165119729861655589743248756162136855603529480046292143305620293855736281223650691010207258772061751624316195868859792985095467272502944914990535722970391767837061142640686301357038585952940578646262403034064513670302572327990809011163550387509722404106876503175801519160149465168087888537672163639006310861631158663289161826292127868965092487240449579895523833181298937168015201863708914430263377144879721224035924175586857559383400958408898979470764021910589308338852739039879905300080637819743565054122061832349371334771277964088911418508337914831188262912
P0CX21	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1796	147043833990692260669576878504088341948391479437568933563302098576492856484362670777455504161986574206941371241454311109625781178836248462632322406516040897449254972078000550636310896977876359101868473884634661186356141238097948566281768818942341784094089787292362245316890870451236770781170742410080622080188273789070946166877495617992334744142165119729861655589743248756162136855603529480046292143305620293855736281223650691010207258772061751624316195868859792985095467272502944914990535722970391767837061142640686301357038585952940578646262403034064513670302572327990809011163550387509722404106876503175801519160149465168087888537672163639006310861631158663289161826292127868965092487240449579895523833181298937168015201863708914430263377144879721224035924175586857559383400958408898979470764021910589308338852739039879905300080637819743565054122061832349371334771277964088911418508337914831188262912
P0CX20	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1796	147043833990692260669576878504088341948391479437568933563302098576492856484362670777455504161986574206941371241454311109625781178836248462632322406516040897449254972078000550636310896977876359101868473884634661186356141238097948566281768818942341784094089787292362245316890870451236770781170742410080622080188273789070946166877495617992334744142165119729861655589743248756162136855603529480046292143305620293855736281223650691010207258772061751624316195868859792985095467272502944914990535722970391767837061142640686301357038585952940578646262403034064513670302572327990809011163550387509722404106876503175801519160149465168087888537672163639006310861631158663289161826292127868965092487240449579895523833181298937168015201863708914430263377144879721224035924175586857559383400958408898979470764021910589308338852739039879905300080637819743565054122061832349371334771277964088911418508337914831188262912
P0CX19	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	203	4221182579821142444119000771877417412446687185125771342905799285254318713053516909635858396945250934956648994701312
P0CX18	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	203	4221182579821142444119000771877417412446687185125771342905799285254318713053516909635858396945250934956648994701312
P0CX17	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	216	489114459465283209763010591300111976253769391052991121447615254553222392688753418465382380703781117055161335808
P0CX16	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	216	489114459465283209763010591300111976253769391052991121447615254553222392688753418465382380703781117055161335808
P0CX15	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1859	164013291458606699480380702615011375821525158274008130363436703324450462862790898405233637504427660061664913011161594591657007177658827269995892829587489361380077480029647278948724909801930293659795901937787626540726100105170044587774556008108257534342622707613106474238935509765367107057830341904510920698892421398089680772759991843578441959870442886521320175871262066965951495607231959929503235730930398534528689164692633715276309883648368276243871613947387096012993613135869758240503736644456595261294037510193063228651232879322966919861114559682853716593272315639036639400103774214068866900025151641778239446483687353637447387597495229137805571456934188138127197697995736368207753590218405735576869231251266712758959492776635591326611813772780055047763403665606651465709023821614397319785028975462196022962340670360956217069052896441986220214166070303729597016841370126158794648061850932932860398278700627873861275814453051392
P0CX14	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1859	164013291458606699480380702615011375821525158274008130363436703324450462862790898405233637504427660061664913011161594591657007177658827269995892829587489361380077480029647278948724909801930293659795901937787626540726100105170044587774556008108257534342622707613106474238935509765367107057830341904510920698892421398089680772759991843578441959870442886521320175871262066965951495607231959929503235730930398534528689164692633715276309883648368276243871613947387096012993613135869758240503736644456595261294037510193063228651232879322966919861114559682853716593272315639036639400103774214068866900025151641778239446483687353637447387597495229137805571456934188138127197697995736368207753590218405735576869231251266712758959492776635591326611813772780055047763403665606651465709023821614397319785028975462196022962340670360956217069052896441986220214166070303729597016841370126158794648061850932932860398278700627873861275814453051392
P0CX13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	379	916608321555547463563762862138976343553269788211749630183425171571673788299266491717092406172777439998368551147464946933051085936138980440224836774056371526742826643769090113536
P0CX12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	379	916608321555547463563762862138976343553269788211749630183425171571673788299266491717092406172777439998368551147464946933051085936138980440224836774056371526742826643769090113536
P0CX11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	437	538972961814749405798584744283775476282042874853069602667149804156922985755714153377565202588158318974627032007201851453188675580831073950968740594220479479412536312489599481136627870976297571865667965690120242460622848
P0CX10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	437	538972961814749405798584744283775476282042874853069602667149804156922985755714153377565202588158318974627032007201851453188675580831073950968740594220479479412536312489599481136627870976297571865667965690120242460622848
P0CX09	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	502	96530122905484467910216318460686853957591597102650327112720609160023331240142309336123293485093277635781054691014006054406920704110123965486161473963309308276562656981221851490250156371664658419273137332229862095611250028437216730613385527296
P0CX08	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	502	96530122905484467910216318460686853957591597102650327112720609160023331240142309336123293485093277635781054691014006054406920704110123965486161473963309308276562656981221851490250156371664658419273137332229862095611250028437216730613385527296
P0CW41	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	589	2039096716283224601760681218140555564660396244312517464214805560890287440705085622200176732325256935175441988452268604976389654576421105111178196564695898893138090543885861030891871798402968245376268162198267950578171394523344251558157703689252234942146599333885152117915648
P0CW40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	589	2039096716283224601760681218140555564660396244312517464214805560890287440705085622200176732325256935175441988452268604976389654576421105111178196564695898893138090543885861030891871798402968245376268162198267950578171394523344251558157703689252234942146599333885152117915648
P0CT86	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	78	8632860036707182259742716385608859648
P0CT04	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	75	986838138626792668008998215090176
P0CS90	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	654	525456967350230083654969095290490173276742369891649596756778696750636231474441743360309700664739360733270375557289280529777660151192127632790180515559191641920390133800665061981768630186952101405363302030148597998759017057726196449418243690148412695843333868664582199844563322518497469217078341875181736191874997766325352510173216768
P0CI67	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	198	7093496136883602660269492856354912507552774188674683262224066513780707862383817817933850448759386800128
P0CH64	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	225	1756842335715835944836806092730772922967193081367185837579856106528648015919037266866684549498323205769693063282688
